date,time,core #,n2o[ppm],co2[ppm],h2o[ppm],t1,t2,t3
8/05/2025,11:13:32,C60,0.33648,619.51,13611,22.50,22.31,21.88
8/05/2025,11:13:33,C60,0.33767,617.13,13149.8,22.50,22.31,21.88
8/05/2025,11:13:34,C60,0.33985,614.44,12740,22.50,22.31,21.88
8/05/2025,11:13:35,C37,0.34012,607.76,12354,22.50,22.31,21.88
8/05/2025,11:13:36,C37,0.33943,601.1,12037.9,22.50,22.31,21.88
8/05/2025,11:13:37,C37,0.33884,596.48,11786.6,22.50,22.31,21.88
8/05/2025,11:13:38,C37,0.33831,593.16,11582,22.50,22.31,21.88
8/05/2025,11:13:39,C37,0.33781,590.34,11388.3,22.50,22.31,21.88
8/05/2025,11:13:40,C37,0.33737,588.74,11234.6,22.50,22.31,21.88
8/05/2025,11:13:41,C37,0.33722,588.34,11097.6,22.50,22.31,21.88
8/05/2025,11:13:42,C37,0.33659,586.58,10920.6,22.50,22.31,21.88
8/05/2025,11:13:43,C37,0.33676,586.85,10790.4,22.50,22.31,21.88
8/05/2025,11:13:44,C37,0.33688,586.46,10637.5,22.50,22.31,21.88
8/05/2025,11:13:45,C37,0.33655,585.47,10451.8,22.50,22.31,21.88
8/05/2025,11:13:46,C37,0.33647,592.12,10319.8,22.50,22.31,21.88
8/05/2025,11:13:47,C37,0.33668,626.68,10183.9,22.50,22.31,21.88
8/05/2025,11:13:48,C37,0.33664,677.9,10141.9,22.50,22.31,21.88
8/05/2025,11:13:49,C37,0.33656,723.23,10218.8,22.50,22.31,21.88
8/05/2025,11:13:50,C37,0.33622,755.64,10380.4,22.50,22.31,21.88
8/05/2025,11:13:51,C37,0.33643,779,10649.5,22.50,22.31,21.88
8/05/2025,11:13:52,C37,0.33628,794.03,10971.3,22.50,22.31,21.88
8/05/2025,11:13:53,C37,0.33614,804.06,11323.2,22.50,22.31,21.88
8/05/2025,11:13:54,C37,0.33633,810.81,11668.8,22.50,22.31,21.88
8/05/2025,11:13:55,C37,0.33649,816.1,12024.4,22.50,22.31,21.88
8/05/2025,11:13:56,C37,0.33647,818.6,12338.2,22.50,22.31,21.88
8/05/2025,11:13:57,C37,0.3365,818.43,12635.5,22.50,22.31,21.88
8/05/2025,11:13:58,C37,0.33668,818.18,12908,22.50,22.31,21.88
8/05/2025,11:13:59,C37,0.33629,816.74,13118.8,22.50,22.31,21.88
8/05/2025,11:14:00,C37,0.3363,815.65,13306,22.50,22.31,21.88
8/05/2025,11:14:01,C37,0.33628,814.45,13479.6,22.50,22.31,21.88
8/05/2025,11:14:02,C37,0.33647,814.66,13676.1,22.50,22.31,21.88
8/05/2025,11:14:03,C37,0.33672,814.56,13825.4,22.50,22.31,21.88
8/05/2025,11:14:04,C37,0.33623,813.27,13929.9,22.50,22.31,21.88
8/05/2025,11:14:05,C37,0.33651,814.62,14076,22.50,22.31,21.88
8/05/2025,11:14:06,C37,0.33649,813.93,14149.1,22.50,22.31,21.88
8/05/2025,11:14:07,C37,0.33639,813.23,14249.2,22.50,22.31,21.88
8/05/2025,11:14:08,C37,0.33627,813.25,14348.6,22.50,22.31,21.88
8/05/2025,11:14:09,C37,0.33643,813.43,14438.7,22.50,22.31,21.88
8/05/2025,11:14:10,C37,0.33604,811.98,14470.1,22.50,22.31,21.88
8/05/2025,11:14:11,C37,0.33627,812.66,14549.3,22.50,22.31,21.88
8/05/2025,11:14:12,C37,0.33653,812.79,14592.8,22.50,22.31,21.88
8/05/2025,11:14:13,C37,0.33628,813.13,14634.5,22.50,22.31,21.88
8/05/2025,11:14:14,C37,0.33651,815.48,14717.9,22.50,22.31,21.88
8/05/2025,11:14:15,C37,0.33634,816.14,14719.6,22.50,22.31,21.88
8/05/2025,11:14:16,C37,0.3363,817.08,14762.8,22.50,22.31,21.88
8/05/2025,11:14:17,C37,0.33624,817.88,14829.9,22.50,22.31,21.88
8/05/2025,11:14:18,C37,0.33623,817.18,14873.3,22.50,22.31,21.88
8/05/2025,11:14:19,C37,0.33636,814.79,14895,22.50,22.31,21.88
8/05/2025,11:14:20,C37,0.33613,811.48,14915.8,22.50,22.31,21.88
8/05/2025,11:14:21,C37,0.33651,809.58,14933.4,22.50,22.31,21.88
8/05/2025,11:14:22,C37,0.33642,809.28,14982.9,22.50,22.31,21.88
8/05/2025,11:14:23,C37,0.33616,808.9,15005.8,22.50,22.31,21.88
8/05/2025,11:14:24,C37,0.33625,808.54,15032.5,22.50,22.31,21.88
8/05/2025,11:14:25,C37,0.33643,807.67,15067.5,22.50,22.31,21.88
8/05/2025,11:14:26,C37,0.33643,807.69,15095.5,22.50,22.31,21.88
8/05/2025,11:14:27,C37,0.33649,807.85,15139.8,22.50,22.31,21.88
8/05/2025,11:14:28,C37,0.33639,807.52,15122.9,22.50,22.31,21.88
8/05/2025,11:14:29,C37,0.33654,808.62,15151.1,22.50,22.31,21.88
8/05/2025,11:14:30,C37,0.33641,810.12,15161.9,22.50,22.31,21.88
8/05/2025,11:14:31,C37,0.33649,812.03,15173.8,22.50,22.31,21.88
8/05/2025,11:14:32,C37,0.33668,814.1,15200.3,22.50,22.31,21.88
8/05/2025,11:14:33,C37,0.33631,814.78,15208.7,22.50,22.31,21.88
8/05/2025,11:14:34,C37,0.33624,815.65,15222.5,22.50,22.31,21.88
8/05/2025,11:14:35,C37,0.33634,816.93,15213.3,22.50,22.31,21.88
8/05/2025,11:14:36,C37,0.33655,818.84,15255.3,22.50,22.31,21.88
8/05/2025,11:14:37,C37,0.33643,819.09,15270.5,22.50,22.31,21.88
8/05/2025,11:14:38,C37,0.33659,819.92,15299.6,22.50,22.31,21.88
8/05/2025,11:14:39,C37,0.33644,818.67,15296.7,22.50,22.31,21.88
8/05/2025,11:14:40,C37,0.33642,818.24,15328.1,22.50,22.31,21.88
8/05/2025,11:14:41,C37,0.33646,816.93,15323.4,22.50,22.31,21.88
8/05/2025,11:14:42,C37,0.33643,816.11,15331.5,22.50,22.31,21.88
8/05/2025,11:14:43,C37,0.33649,815.45,15328.2,22.50,22.31,21.88
8/05/2025,11:14:44,C37,0.33644,815.92,15349.9,22.50,22.31,21.88
8/05/2025,11:14:45,C37,0.33651,816.79,15366.5,22.50,22.31,21.88
8/05/2025,11:14:46,C37,0.33686,820.17,15392.6,22.50,22.31,21.88
8/05/2025,11:14:47,C37,0.33657,822.82,15419.7,22.50,22.31,21.88
8/05/2025,11:14:48,C37,0.33643,824.42,15392.8,22.50,22.31,21.88
8/05/2025,11:14:49,C37,0.3366,829.54,15408,22.50,22.31,21.88
8/05/2025,11:14:50,C37,0.33681,835.94,15434.2,22.50,22.31,21.88
8/05/2025,11:14:51,C37,0.33662,843.55,15449.8,22.50,22.31,21.88
8/05/2025,11:14:52,C37,0.33632,848.99,15427.8,22.50,22.31,21.88
8/05/2025,11:14:53,C37,0.33633,852.28,15438.2,22.50,22.31,21.88
8/05/2025,11:14:54,C37,0.33642,854.6,15478.1,22.50,22.31,21.88
8/05/2025,11:14:55,C37,0.3364,854.6,15471.4,22.50,22.31,21.88
8/05/2025,11:14:56,C37,0.33656,854.92,15498.6,22.50,22.31,21.88
8/05/2025,11:14:57,C37,0.33661,854.95,15513.1,22.50,22.31,21.88
8/05/2025,11:14:58,C37,0.3366,854.83,15510.7,22.50,22.31,21.88
8/05/2025,11:14:59,C37,0.33643,856.82,15531.4,22.50,22.31,21.88
8/05/2025,11:15:00,C37,0.33624,860.31,15521,22.50,22.31,21.88
8/05/2025,11:15:01,C37,0.33639,865.32,15533.6,22.50,22.31,21.88
8/05/2025,11:15:02,C37,0.33642,869.64,15567.2,22.50,22.31,21.88
8/05/2025,11:15:03,C37,0.33628,869.75,15569,22.50,22.31,21.88
8/05/2025,11:15:04,C37,0.33641,867.75,15612.4,22.50,22.31,21.88
8/05/2025,11:15:05,C37,0.33663,864.74,15604.1,22.50,22.31,21.88
8/05/2025,11:15:06,C37,0.33636,861.26,15593.7,22.50,22.31,21.88
8/05/2025,11:15:07,C37,0.33654,857.46,15614,22.50,22.31,21.88
8/05/2025,11:15:08,C37,0.33647,856.12,15602.9,22.50,22.31,21.88
8/05/2025,11:15:09,C37,0.33647,854.76,15625.1,22.50,22.31,21.88
8/05/2025,11:15:10,C37,0.33644,851.85,15629.5,22.50,22.31,21.88
8/05/2025,11:15:11,C37,0.33649,847.88,15621.4,22.50,22.31,21.88
8/05/2025,11:15:12,C37,0.33664,845.4,15628,22.50,22.31,21.88
8/05/2025,11:15:13,C37,0.33654,843.26,15651.2,22.50,22.31,21.88
8/05/2025,11:15:14,C37,0.33667,842.01,15658.3,22.50,22.31,21.88
8/05/2025,11:15:15,C37,0.33631,840.05,15638.6,22.50,22.31,21.88
8/05/2025,11:15:16,C37,0.33641,841.63,15667.2,22.50,22.31,21.88
8/05/2025,11:15:17,C37,0.33625,843.56,15681.6,22.50,22.31,21.88
8/05/2025,11:15:18,C37,0.33657,847.64,15702.2,22.50,22.31,21.88
8/05/2025,11:15:19,C37,0.33678,849.19,15690,22.50,22.31,21.88
8/05/2025,11:15:20,C37,0.33648,848.76,15667.4,22.50,22.31,21.88
8/05/2025,11:15:21,C37,0.33619,848.65,15678.3,22.50,22.31,21.88
8/05/2025,11:15:22,C37,0.33636,850.19,15703.9,22.50,22.31,21.88
8/05/2025,11:15:23,C37,0.33654,852.05,15711.7,22.50,22.31,21.88
8/05/2025,11:15:24,C37,0.33648,853.81,15710.3,22.50,22.31,21.88
8/05/2025,11:15:25,C37,0.33609,853.99,15688.4,22.50,22.31,21.88
8/05/2025,11:15:26,C37,0.33616,853.93,15685.8,22.50,22.31,21.88
8/05/2025,11:15:27,C37,0.33622,853.39,15679.5,22.50,22.31,21.88
8/05/2025,11:15:28,C37,0.33609,853.21,15716.3,22.50,22.31,21.88
8/05/2025,11:15:29,C37,0.33628,851.44,15716.1,22.50,22.31,21.88
8/05/2025,11:15:30,C37,0.33644,849.55,15753.7,22.50,22.31,21.88
8/05/2025,11:15:31,C37,0.33618,845.95,15696.6,22.50,22.31,21.88
8/05/2025,11:15:32,C37,0.33641,846.07,15726.2,22.50,22.31,21.88
8/05/2025,11:15:33,C37,0.33659,846.51,15763.7,22.50,22.31,21.88
8/05/2025,11:15:34,C37,0.33647,846.36,15761,22.50,22.31,21.88
8/05/2025,11:15:35,C37,0.33636,845.3,15728.9,22.50,22.31,21.88
8/05/2025,11:15:36,C37,0.33612,845.7,15753.2,22.50,22.31,21.88
8/05/2025,11:15:37,C37,0.33651,846.67,15762.9,22.50,22.31,21.88
8/05/2025,11:15:38,C37,0.33634,847.24,15775.7,22.50,22.31,21.88
8/05/2025,11:15:39,C37,0.33647,846.81,15747.1,22.50,22.31,21.88
8/05/2025,11:15:40,C37,0.3364,846.63,15761.6,22.50,22.31,21.88
8/05/2025,11:15:41,C37,0.33622,846.01,15745.1,22.50,22.31,21.88
8/05/2025,11:15:42,C37,0.33672,846.84,15786,22.50,22.31,21.88
8/05/2025,11:15:43,C37,0.33658,846.08,15785.9,22.50,22.31,21.88
8/05/2025,11:15:44,C37,0.33652,845.5,15768,22.50,22.31,21.88
8/05/2025,11:15:45,C37,0.33626,844.3,15776.5,22.50,22.31,21.88
8/05/2025,11:15:46,C37,0.33648,844.23,15804.1,22.50,22.31,21.88
8/05/2025,11:15:47,C37,0.33606,842.26,15778.3,22.50,22.31,21.88
8/05/2025,11:15:48,C37,0.33657,842.8,15808.7,22.50,22.31,21.88
8/05/2025,11:15:49,C37,0.33628,841.22,15782.8,22.50,22.31,21.88
8/05/2025,11:15:50,C37,0.33671,843.1,15820.2,22.50,22.31,21.88
8/05/2025,11:15:51,C37,0.33636,842.76,15809.3,22.50,22.31,21.88
8/05/2025,11:15:52,C37,0.33609,842.15,15812.3,22.50,22.31,21.88
8/05/2025,11:15:53,C37,0.33619,843.8,15849.1,22.50,22.31,21.88
8/05/2025,11:15:54,C37,0.33679,846.84,15857.6,22.50,22.31,21.88
8/05/2025,11:15:55,C37,0.33651,847.01,15835.9,22.50,22.31,21.88
8/05/2025,11:15:56,C37,0.33669,847.85,15859.4,22.50,22.31,21.88
8/05/2025,11:15:57,C37,0.33678,847.96,15872.5,22.50,22.31,21.88
8/05/2025,11:15:58,C37,0.33654,847.38,15872.6,22.50,22.31,21.88
8/05/2025,11:15:59,C37,0.33652,846.77,15864.3,22.50,22.31,21.88
8/05/2025,11:16:00,C37,0.33643,844.98,15866.6,22.50,22.31,21.88
8/05/2025,11:16:01,C37,0.33652,842.03,15873.8,22.50,22.31,21.88
8/05/2025,11:16:02,C37,0.33621,837.98,15868.9,22.50,22.31,21.88
8/05/2025,11:16:03,C37,0.33631,834.58,15861.4,22.50,22.31,21.88
8/05/2025,11:16:04,C37,0.33663,832.13,15863,22.50,22.31,21.88
8/05/2025,11:16:05,C37,0.33671,831.33,15903.1,22.50,22.31,21.88
8/05/2025,11:16:06,C37,0.33667,829.02,15885.7,22.50,22.31,21.88
8/05/2025,11:16:07,C37,0.33659,828.35,15874.7,22.50,22.31,21.88
8/05/2025,11:16:08,C37,0.33647,828.01,15883,22.50,22.31,21.88
8/05/2025,11:16:09,C37,0.33613,826.33,15863.7,22.50,22.31,21.88
8/05/2025,11:16:10,C37,0.33629,826.13,15877.4,22.50,22.31,21.88
8/05/2025,11:16:11,C37,0.33653,828.58,15915.8,22.50,22.31,21.88
8/05/2025,11:16:12,C37,0.33625,829.01,15880,22.50,22.31,21.88
8/05/2025,11:16:13,C37,0.33625,830.6,15910.1,22.50,22.31,21.88
8/05/2025,11:16:14,C37,0.33626,829.42,15894.2,22.50,22.31,21.88
8/05/2025,11:16:15,C37,0.33666,829.35,15937.8,22.50,22.31,21.88
8/05/2025,11:16:16,C37,0.33621,827.08,15917,22.50,22.31,21.88
8/05/2025,11:16:17,C37,0.33654,826.34,15913,22.50,22.31,21.88
8/05/2025,11:16:18,C37,0.33627,824.38,15902.8,22.50,22.31,21.88
8/05/2025,11:16:19,C37,0.33587,823.45,15896.6,22.50,22.31,21.88
8/05/2025,11:16:20,C37,0.33593,823.3,15893.5,22.50,22.31,21.88
8/05/2025,11:16:21,C37,0.33619,824.02,15913.6,22.50,22.31,21.88
8/05/2025,11:16:22,C37,0.33617,824.56,15912.1,22.50,22.31,21.88
8/05/2025,11:16:23,C37,0.33632,825.16,15923,22.50,22.31,21.88
8/05/2025,11:16:24,C37,0.33633,825.92,15923.7,22.50,22.31,21.88
8/05/2025,11:16:25,C37,0.33644,826.66,15936.6,22.50,22.31,21.88
8/05/2025,11:16:26,C37,0.3362,826.47,15930.7,22.50,22.31,21.88
8/05/2025,11:16:27,C37,0.33601,826.81,15932.8,22.50,22.31,21.88
8/05/2025,11:16:28,C37,0.33623,828.1,15950.4,22.50,22.31,21.88
8/05/2025,11:16:29,C37,0.33625,828.35,15936.1,22.50,22.31,21.88
8/05/2025,11:16:30,C37,0.33616,829.18,15937.2,22.50,22.31,21.88
8/05/2025,11:16:31,C37,0.33624,829.83,15928.8,22.50,22.31,21.88
8/05/2025,11:16:32,C37,0.33631,830.7,15944.9,22.50,22.31,21.88
8/05/2025,11:16:33,C37,0.33638,831.02,15945.5,22.50,22.31,21.88
8/05/2025,11:16:34,C37,0.33639,832.11,15999.5,22.50,22.31,21.88
8/05/2025,11:16:35,C37,0.33598,830.03,15922.1,22.50,22.31,21.88
8/05/2025,11:16:36,C37,0.33629,831.24,15966.5,22.50,22.31,21.88
8/05/2025,11:16:37,C37,0.33602,830.81,15948,22.50,22.31,21.88
8/05/2025,11:16:38,C37,0.33573,830.79,15928.8,22.50,22.31,21.88
8/05/2025,11:16:39,C37,0.33576,831.28,15935.7,22.50,22.31,21.88
8/05/2025,11:16:40,C37,0.33595,832.48,15963.2,22.50,22.31,21.88
8/05/2025,11:16:41,C37,0.33609,832.23,15961.4,22.50,22.31,21.88
8/05/2025,11:16:42,C37,0.33596,831.7,15951,22.50,22.31,21.88
8/05/2025,11:16:43,C37,0.33613,831.71,15952.9,22.50,22.31,21.88
8/05/2025,11:16:44,C37,0.33615,832.2,15973.4,22.50,22.31,21.88
8/05/2025,11:16:45,C37,0.33631,833.26,15995.8,22.50,22.31,21.88
8/05/2025,11:16:46,C37,0.33615,833.49,15989.8,22.50,22.31,21.88
8/05/2025,11:16:47,C37,0.33599,833.08,15975.1,22.50,22.31,21.88
8/05/2025,11:16:48,C37,0.33598,833.3,15976.5,22.50,22.31,21.88
8/05/2025,11:16:49,C37,0.33603,833.03,15985.6,22.50,22.31,21.88
8/05/2025,11:16:50,C37,0.3363,833.3,16000.1,22.50,22.31,21.88
8/05/2025,11:16:51,C37,0.33637,834.32,16024.1,22.50,22.31,21.88
8/05/2025,11:16:52,C37,0.33626,833.66,16004.4,22.50,22.31,21.88
8/05/2025,11:16:53,C37,0.33612,833.14,16006.5,22.50,22.31,21.88
8/05/2025,11:16:54,C37,0.33623,833.67,16019.9,22.50,22.31,21.88
8/05/2025,11:16:55,C37,0.33628,833.63,16007.1,22.50,22.31,21.88
8/05/2025,11:16:56,C37,0.33604,832.92,15982.1,22.50,22.31,21.88
8/05/2025,11:16:57,C37,0.33578,833.08,15956.5,22.50,22.31,21.88
8/05/2025,11:16:58,C37,0.33584,835.97,16001.2,22.50,22.31,21.88
8/05/2025,11:16:59,C37,0.33607,838.02,15991.3,22.50,22.31,21.88
8/05/2025,11:17:00,C37,0.33658,842.82,16049.7,22.50,22.31,21.88
8/05/2025,11:17:01,C37,0.33654,847.72,16024.8,22.50,22.31,21.88
8/05/2025,11:17:02,C37,0.33666,856.91,16044.4,22.50,22.31,21.88
8/05/2025,11:17:03,C37,0.33645,864.68,16048.6,22.50,22.31,21.88
8/05/2025,11:17:04,C37,0.33676,870.59,16083.2,22.50,22.31,21.88
8/05/2025,11:17:05,C37,0.33617,871.37,16015.3,22.50,22.31,21.88
8/05/2025,11:17:06,C37,0.33639,872.47,16030.7,22.50,22.31,21.88
8/05/2025,11:17:07,C37,0.3365,872.57,16062.9,22.50,22.31,21.88
8/05/2025,11:17:08,C37,0.3365,870.68,16073.7,22.50,22.31,21.88
8/05/2025,11:17:09,C37,0.33631,869.12,16098.5,22.50,22.31,21.88
8/05/2025,11:17:10,C37,0.33607,865.16,16054.2,22.50,22.31,21.88
8/05/2025,11:17:11,C37,0.33645,863.62,16079.6,22.50,22.31,21.88
8/05/2025,11:17:12,C37,0.3363,861.33,16085.6,22.50,22.31,21.88
8/05/2025,11:17:13,C37,0.3365,859.94,16117.4,22.50,22.31,21.88
8/05/2025,11:17:14,C37,0.33634,856.81,16089.5,22.50,22.31,21.88
8/05/2025,11:17:15,C37,0.33651,854.54,16103.9,22.50,22.31,21.88
8/05/2025,11:17:16,C37,0.3365,851.83,16089.4,22.50,22.31,21.88
8/05/2025,11:17:17,C37,0.33632,849.12,16084.8,22.50,22.31,21.88
8/05/2025,11:17:18,C37,0.3363,846.87,16082.3,22.50,22.31,21.88
8/05/2025,11:17:19,C37,0.33668,846.22,16110.7,22.50,22.31,21.88
8/05/2025,11:17:20,C37,0.33622,843.61,16069.8,22.50,22.31,21.88
8/05/2025,11:17:21,C37,0.33625,843.07,16092,22.50,22.31,21.88
8/05/2025,11:17:22,C37,0.3361,842.34,16111.7,22.50,22.31,21.88
8/05/2025,11:17:23,C37,0.33636,840.81,16086.8,22.50,22.31,21.88
8/05/2025,11:17:24,C37,0.33609,838.2,16048.9,22.50,22.31,21.88
8/05/2025,11:17:25,C37,0.33631,837.53,16072.7,22.50,22.31,21.88
8/05/2025,11:17:26,C37,0.33616,835.46,16069.2,22.50,22.31,21.88
8/05/2025,11:17:27,C37,0.33618,834.86,16084.4,22.50,22.31,21.88
8/05/2025,11:17:28,C37,0.3363,834.89,16080.8,22.50,22.31,21.88
8/05/2025,11:17:29,C37,0.33618,834.78,16090.1,22.50,22.31,21.88
8/05/2025,11:17:30,C37,0.33606,834.45,16099,22.50,22.31,21.88
8/05/2025,11:17:31,C37,0.33615,834.55,16098.1,22.50,22.31,21.88
8/05/2025,11:17:32,C37,0.33599,833.11,16070.4,22.50,22.31,21.88
8/05/2025,11:17:33,C37,0.33599,832.63,16092.5,22.50,22.31,21.88
8/05/2025,11:17:34,C37,0.33603,830.39,16069.9,22.50,22.31,21.88
8/05/2025,11:17:35,C37,0.33587,829.14,16106.2,22.50,22.31,21.88
8/05/2025,11:17:36,C37,0.33593,829.34,16099.8,22.50,22.31,21.88
8/05/2025,11:17:37,C37,0.33591,828,16086.2,22.50,22.31,21.88
8/05/2025,11:17:38,C37,0.33599,827.99,16102.4,22.50,22.31,21.88
8/05/2025,11:17:39,C37,0.3361,828.03,16124,22.50,22.31,21.88
8/05/2025,11:17:40,C37,0.33623,828.21,16143.6,22.50,22.31,21.88
8/05/2025,11:17:41,C37,0.33615,827.69,16110.3,22.50,22.31,21.88
8/05/2025,11:17:42,C37,0.33599,827.83,16105.2,22.50,22.31,21.88
8/05/2025,11:17:43,C37,0.33634,829.44,16129.3,22.50,22.31,21.88
8/05/2025,11:17:44,C37,0.33638,830.88,16137,22.50,22.31,21.88
8/05/2025,11:17:45,C37,0.33615,830.71,16097.2,22.50,22.31,21.88
8/05/2025,11:17:46,C37,0.33622,832.66,16131,22.50,22.31,21.88
8/05/2025,11:17:47,C37,0.33596,833.03,16124.4,22.50,22.31,21.88
8/05/2025,11:17:48,C37,0.33604,834.04,16109.3,22.50,22.31,21.88
8/05/2025,11:17:49,C37,0.33626,835.48,16126.4,22.50,22.31,21.88
8/05/2025,11:17:50,C37,0.33612,836.96,16138.9,22.50,22.31,21.88
8/05/2025,11:17:51,C37,0.33594,854.8,16117,22.50,22.31,21.88
8/05/2025,11:17:52,C37,0.33621,918.69,16169.2,22.50,22.31,21.88
8/05/2025,11:17:53,C37,0.33629,985.54,16228.6,22.50,22.31,21.88
8/05/2025,11:17:54,C37,0.33584,1040.56,16228.6,22.50,22.31,21.88
8/05/2025,11:17:55,C37,0.33569,1072.03,16241.5,22.50,22.31,21.88
8/05/2025,11:17:56,C37,0.33578,1080.61,16276.8,22.50,22.31,21.88
8/05/2025,11:17:57,C37,0.33588,1064.59,16277.2,22.50,22.31,21.88
8/05/2025,11:17:58,C37,0.33588,1036.77,16261.2,22.50,22.31,21.88
8/05/2025,11:17:59,C37,0.33602,1008.27,16290.4,22.50,22.31,21.88
8/05/2025,11:18:00,C37,0.33594,977.54,16273.6,22.50,22.31,21.88
8/05/2025,11:18:01,C37,0.33615,947.15,16284.4,22.50,22.31,21.88
8/05/2025,11:18:02,C37,0.33599,920.05,16285.8,22.50,22.31,21.88
8/05/2025,11:18:03,C37,0.33606,896.96,16251.7,22.50,22.31,21.88
8/05/2025,11:18:04,C37,0.33609,879.16,16225.1,22.50,22.31,21.88
8/05/2025,11:18:05,C37,0.33593,867.45,16223.1,22.50,22.31,21.88
8/05/2025,11:18:06,C37,0.33619,860.93,16237.3,22.50,22.31,21.88
8/05/2025,11:18:07,C37,0.33627,856.39,16213.3,22.50,22.31,21.88
8/05/2025,11:18:08,C37,0.33614,854.67,16239.6,22.50,22.31,21.88
8/05/2025,11:18:09,C37,0.33628,853.8,16229.3,22.50,22.31,21.88
8/05/2025,11:18:10,C37,0.33673,854.34,16275.7,22.50,22.31,21.88
8/05/2025,11:18:11,C37,0.33603,852.31,16248.5,22.50,22.31,21.88
8/05/2025,11:18:12,C37,0.33627,852.05,16268.9,22.50,22.31,21.88
8/05/2025,11:18:13,C37,0.33605,851.34,16246.3,22.50,22.31,21.88
8/05/2025,11:18:14,C37,0.33631,851.33,16240.9,22.50,22.31,21.88
8/05/2025,11:18:15,C37,0.33618,850.14,16262.9,22.50,22.31,21.88
8/05/2025,11:18:16,C37,0.3363,848.81,16249.5,22.50,22.31,21.88
8/05/2025,11:18:17,C37,0.33637,847.71,16273.4,22.50,22.31,21.88
8/05/2025,11:18:18,C37,0.33642,846.33,16272.2,22.50,22.31,21.88
8/05/2025,11:18:19,C37,0.33623,844.24,16252.8,22.50,22.31,21.88
8/05/2025,11:18:20,C37,0.33591,842.59,16248.1,22.50,22.31,21.88
8/05/2025,11:18:21,C37,0.33648,843.21,16281.3,22.50,22.31,21.88
8/05/2025,11:18:22,C37,0.33655,843.1,16276.5,22.50,22.31,21.88
8/05/2025,11:18:23,C37,0.33644,841.2,16257.3,22.50,22.31,21.88
8/05/2025,11:18:24,C37,0.33624,841.07,16283.7,22.50,22.31,21.88
8/05/2025,11:18:25,C37,0.33627,840.42,16257.2,22.50,22.31,21.88
8/05/2025,11:18:26,C37,0.33636,840.05,16258.3,22.50,22.31,21.88
8/05/2025,11:18:27,C37,0.33642,839.41,16242.4,22.50,22.38,21.88
8/05/2025,11:18:28,C37,0.33671,841,16301,22.50,22.31,21.88
8/05/2025,11:18:29,C37,0.33621,840.43,16263.2,22.50,22.31,21.88
8/05/2025,11:18:30,C37,0.33615,841.42,16277.7,22.50,22.38,21.88
8/05/2025,11:18:31,C37,0.33689,844.85,16329.7,22.50,22.31,21.88
8/05/2025,11:18:32,C37,0.33625,844.36,16299.2,22.50,22.31,21.88
8/05/2025,11:18:33,C37,0.33634,846.28,16306.7,22.50,22.38,21.88
8/05/2025,11:18:34,C37,0.33662,848.9,16347.1,22.50,22.31,21.88
8/05/2025,11:18:35,C37,0.33601,849.07,16312.4,22.50,22.31,21.88
8/05/2025,11:18:36,C37,0.33618,850.7,16322.9,22.50,22.38,21.88
8/05/2025,11:18:37,C37,0.33613,851.99,16326.4,22.50,22.31,21.88
8/05/2025,11:18:38,C37,0.33661,855.14,16358.3,22.50,22.38,21.88
8/05/2025,11:18:39,C37,0.33631,855.66,16343,22.50,22.38,21.88
8/05/2025,11:18:40,C37,0.33614,857.37,16357,22.50,22.38,21.88
8/05/2025,11:18:41,C96,0.33625,858.3,16353.4,22.50,22.31,21.88
8/05/2025,11:18:42,C96,0.3368,861.97,16418,22.50,22.38,21.88
8/05/2025,11:18:43,C96,0.3364,861.84,16362.7,22.50,22.38,21.88
8/05/2025,11:18:44,C96,0.33653,863.03,16359.9,22.50,22.38,21.88
8/05/2025,11:18:45,C96,0.33632,863.08,16346.7,22.50,22.38,21.88
8/05/2025,11:18:46,C96,0.33615,861.32,16301.7,22.50,22.38,21.88
8/05/2025,11:18:47,C96,0.33614,839.26,16237.9,22.50,22.31,21.88
8/05/2025,11:18:48,C96,0.33662,783.59,16086.8,22.50,22.31,21.88
8/05/2025,11:18:49,C96,0.3367,724.77,15757.1,22.50,22.38,21.88
8/05/2025,11:18:50,C96,0.33656,680,15310,22.50,22.38,21.88
8/05/2025,11:18:51,C96,0.33633,648.22,14732.9,22.50,22.38,21.88
8/05/2025,11:18:52,C96,0.33641,627.9,14160.7,22.50,22.31,21.88
8/05/2025,11:18:53,C96,0.33652,623.82,13569.4,22.50,22.38,21.88
8/05/2025,11:18:54,C96,0.33615,643.47,12992.6,22.50,22.38,21.88
8/05/2025,11:18:55,C96,0.33607,669.89,12550,22.50,22.38,21.88
8/05/2025,11:18:56,C73,0.33587,670.8,12181.1,22.50,22.38,21.88
8/05/2025,11:18:57,C73,0.3365,656.11,11927.9,22.50,22.38,21.88
8/05/2025,11:18:58,C73,0.33597,636.9,11671.7,22.50,22.38,21.88
8/05/2025,11:18:59,C73,0.33617,622.31,11503,22.50,22.38,21.88
8/05/2025,11:19:00,C73,0.33632,612.39,11385.1,22.50,22.38,21.88
8/05/2025,11:19:01,C73,0.33598,604.77,11276.1,22.50,22.38,21.88
8/05/2025,11:19:02,C73,0.33623,600.43,11199.4,22.50,22.38,21.88
8/05/2025,11:19:03,C73,0.33636,597.91,11131.2,22.50,22.38,21.88
8/05/2025,11:19:04,C73,0.33643,595.2,11020.6,22.50,22.38,21.88
8/05/2025,11:19:05,C73,0.33627,593.36,10927.9,22.50,22.31,21.88
